TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
JFEN3;5,54;;-4,48;-1,62;0,46;-53,47;-800,46;-711,56;-3,98;-7,93;-3,86;;31,87;-5,61;-2,95;0,91;-36,19;-10,28;-139,13;-0,28;1,37;0,01;-44,72;;3.762.048,63;-3,44;-1,24;0,06;599.661.745,50
JHSF3;6,96;5,15;5,83;1,21;0,63;72,96;69,99;58,88;4,91;5,37;0,48;0,12;3,43;4,09;-0,85;2,35;20,79;10,73;15,17;0,52;0,47;0,18;13,16;42,24;31.657.866,15;5,71;1,19;0,04;4.747.377.792,17
JOPA3;38,79;2,95;12,54;0,78;0,21;25,55;7,11;1,98;3,50;6,72;3,72;0,83;0,25;0,69;-0,60;1,83;6,21;1,64;4,11;0,26;0,65;0,83;8,16;5,14;23.087,89;49,82;3,09;0,09;352.448.396,86
JOPA4;50,55;2,49;16,34;1,01;0,27;25,55;7,11;1,98;4,56;6,72;3,72;0,83;0,32;0,90;-0,78;1,83;6,21;1,64;4,11;0,26;0,65;0,83;8,16;5,14;45.267,40;49,82;3,09;0,12;352.448.396,86
JPSA3;32,56;0,78;28,66;1,74;0,41;58,13;48,64;14,46;8,52;14,34;5,82;1,19;4,14;2,75;-0,55;2,36;6,08;1,43;4,14;0,23;0,54;0,10;1,23;;16.735.680,96;18,63;1,13;-4,84;2.852.003.696,30
JSLG3;11,77;1,15;12,87;2,81;0,69;-6,28;17,87;19,12;13,77;21,56;7,79;1,59;2,46;3,29;-1,13;2,12;21,80;5,33;5,92;0,24;0,76;0,28;-13,95;22,94;8.624.332,48;4,19;0,91;0,16;3.292.695.077,28
KEPL3;53,89;3,68;21,43;3,05;1,71;23,59;12,34;9,76;16,96;14,68;-2,26;-0,41;2,09;9,52;-4,10;1,45;14,23;8,00;12,79;0,56;0,44;0,82;-1,00;61,09;11.984.406,33;17,63;2,51;0,27;1.629.846.283,50
KLBN11;27,15;;28,74;9,88;0,79;37,80;25,45;8,22;9,28;15,92;6,66;7,09;2,36;3,45;-1,20;2,92;34,36;2,73;8,57;0,08;0,90;0,33;16,01;;213.948.007,89;2,73;0,94;-0,20;30.201.791.456,26
KLBN3;6,49;;34,38;11,82;0,94;37,80;25,45;8,22;11,10;15,92;6,66;7,09;2,83;4,13;-1,44;2,92;34,36;2,73;8,57;0,08;0,90;0,33;16,01;;2.295.845,07;0,55;0,19;-0,24;30.201.791.456,26
KLBN4;5,14;;27,29;9,38;0,75;37,80;25,45;8,22;8,81;15,92;6,66;7,09;2,24;3,28;-1,14;2,92;34,36;2,73;8,57;0,08;0,90;0,33;16,01;;10.489.081,78;0,55;0,19;-0,19;30.201.791.456,26
LAME3;19,80;1,09;132,67;3,00;0,84;32,91;5,44;1,25;30,40;32,58;1,56;0,15;1,65;2,26;-2,28;2,45;2,26;0,64;3,30;0,28;0,64;0,51;3,50;37,33;50.465.451,15;6,57;0,15;-2,20;37.942.200.832,97
LAME4;20,57;1,05;137,79;3,12;0,88;32,91;5,44;1,25;31,57;32,58;1,56;0,15;1,72;2,35;-2,37;2,45;2,26;0,64;3,30;0,28;0,64;0,51;3,50;37,33;228.289.819,41;6,57;0,15;-2,28;37.942.200.832,97
LAVV3;7,52;1,38;15,89;1,31;0,96;41,57;31,04;24,93;12,76;6,57;-6,19;-0,63;3,96;1,49;-4,88;5,04;8,23;6,03;8,60;0,73;0,22;0,24;;;13.796.720,22;5,75;0,47;0,19;1.614.007.463,04
LCAM3;28,44;1,29;27,38;3,27;1.087,13;27,87;17,05;8,77;14,08;18,28;4,27;0,99;2,40;20,73;-1,43;1,28;11,94;3.970,06;7,73;332,52;667,48;452,73;51,17;83,45;73.890.565,56;8,65;1,03;0,52;14.310.558.331,43
LEVE3;32,07;2,91;17,87;2,78;1,49;27,09;11,29;8,61;13,62;13,32;-0,26;-0,05;1,54;6,37;-3,29;1,75;15,55;8,36;16,21;0,54;0,46;0,97;-0,25;-6,62;29.468.742,19;11,50;1,79;3,01;4.086.625.725,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;14,85;2,98;11,41;0,66;0,20;22,95;12,79;3,52;3,15;6,40;3,24;0,68;0,40;3,18;-0,29;1,23;5,77;1,72;8,31;0,30;0,70;0,49;3,68;78,83;34.022.295,22;22,50;1,30;-0,18;5.532.446.561,40
LINX3;37,40;1,51;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;105.252.650,44;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;70,10;2,89;35,11;3,93;3,26;;;;39,38;34,77;-4,61;-0,46;;10,98;-5,73;3,21;11,20;9,28;9,59;0,83;0,17;0,00;;53,51;55.121,44;17,83;2,00;-3,08;824.718.718,90
LJQQ3;22,87;0,37;53,06;8,71;2,08;41,24;10,09;4,65;24,46;24,58;0,19;0,07;2,47;7,39;-6,68;1,69;16,42;3,92;16,72;0,24;0,76;0,84;;;42.184.944,33;2,63;0,43;0,30;4.287.074.257,41
LLIS3;4,44;;-0,15;1,28;0,14;43,92;-102,79;-359,32;-0,53;-3,28;-2,75;6,62;0,55;1,54;-0,19;1,68;-840,73;-94,75;-33,03;0,11;0,89;0,26;-12,82;;15.562.623,00;3,46;-29,12;0,00;301.566.631,02
LOGG3;31,45;1,04;13,82;1,01;0,70;98,82;254,89;161,03;8,73;10,13;1,42;0,16;22,25;6,07;-0,86;2,50;7,33;5,05;5,97;0,69;0,30;0,03;8,78;52,67;13.699.930,89;31,03;2,27;0,09;3.203.711.069,44
LOGN3;18,23;;18,14;5,86;0,88;21,29;17,68;9,23;9,47;13,65;4,13;2,56;1,67;3,80;-1,52;2,26;32,32;4,88;8,89;0,15;0,85;0,53;4,71;;10.121.718,33;3,11;1,00;-0,09;1.936.893.081,60
LPSB3;4,20;;95,12;3,43;1,57;85,89;26,03;3,48;12,73;10,04;-2,81;-0,76;3,31;5,83;-2,80;2,60;3,61;1,65;18,50;0,46;0,56;0,47;-3,97;;4.654.023,04;1,22;0,04;-0,51;625.631.635,44
LREN3;44,01;0,84;42,03;7,35;2,68;56,10;9,10;12,93;59,72;60,98;1,48;0,18;5,44;10,36;-6,05;1,86;17,48;6,37;6,91;0,36;0,64;0,49;4,17;13,62;414.537.126,56;5,97;1,04;-40,79;39.282.764.295,00
LTEL3B;86,61;2,02;23,71;5,81;5,63;;;;23,24;22,96;-0,28;-0,07;;128,08;-6,09;2,41;24,50;23,74;24,67;0,97;0,03;0,00;;;;14,90;3,65;-0,45;18.664.056.853,83
LUPA3;6,00;;4,10;1,25;0,34;22,53;-1,10;70,21;-262,06;-423,08;-164,94;0,79;2,88;1,42;-0,58;2,47;30,53;8,38;-0,56;0,27;0,73;0,12;-27,27;;11.393.913,41;4,79;1,46;-0,03;168.303.212,91
LUXM3;0,00;;0,00;0,00;0,00;25,83;14,34;8,69;0,00;14,21;0,14;0,02;0,00;0,00;0,00;1,98;9,69;6,02;9,13;0,62;0,36;0,69;7,04;-0,09;;18,34;1,78;0,00;214.394.040,00
LUXM4;73,98;8,49;41,62;4,03;2,50;25,83;14,34;8,69;25,23;14,21;0,14;0,02;3,62;19,75;-3,44;1,98;9,69;6,02;9,13;0,62;0,36;0,69;7,04;-0,09;41.029,90;18,34;1,78;-1,40;214.394.040,00
LWSA3;25,43;0,13;1.089,42;5,05;3,81;42,70;7,58;2,50;359,76;302,79;-54,99;-0,77;27,27;6,32;-14,35;5,57;0,46;0,35;0,99;0,75;0,25;0,14;;;191.411.201,63;5,03;0,02;-211,61;14.771.200.507,56
MAPT3;37,00;;-220,77;-5,85;43,98;;;;-222,22;-252,57;0,00;;;-871,77;-43,98;0,00;-2,65;-19,92;2,63;-7,52;8,52;0,00;;;14.800,00;-6,32;-0,17;13,54;38.643.515,00
MAPT4;47,00;;-280,44;-7,43;55,87;;;;-282,27;-252,57;0,00;;;-1.107,39;-55,87;0,00;-2,65;-19,92;2,63;-7,52;8,52;0,00;;;16.366,60;-6,32;-0,17;17,20;38.643.515,00
MATD3;17,95;;152,20;22,15;5,33;37,52;20,41;10,54;78,61;79,07;0,03;0,01;16,04;20,54;-10,01;2,25;14,56;3,50;11,63;0,24;0,76;0,33;;;11.338.594,15;0,81;0,12;;6.405.229.957,72
MBLY3;16,07;;-31,16;2,46;1,83;40,49;-5,46;-8,34;-47,57;-32,79;14,30;-0,74;2,60;2,75;-14,17;4,25;-7,90;-5,88;-4,80;0,74;0,26;0,71;;;3.425.652,04;6,53;-0,52;-1,03;1.693.189.473,60
MDIA3;30,72;1,82;16,18;1,56;1,00;30,34;7,44;9,03;19,64;20,46;0,83;0,07;1,46;3,41;-1,75;3,13;9,61;6,16;5,76;0,64;0,36;0,68;9,43;4,81;35.841.481,07;19,70;1,89;21,01;10.380.180.000,00
MDNE3;8,92;;-15,01;0,75;0,35;29,27;-8,39;-8,36;-14,95;-15,15;-0,42;0,02;1,25;1,63;-0,60;2,04;-4,97;-2,33;-5,33;0,47;0,53;0,28;-8,09;;3.699.643,93;12,03;-0,60;0,24;751.447.968,75
MEAL3;3,87;;-2,27;0,95;0,40;23,49;-50,77;-43,55;-1,95;-2,28;-0,33;0,16;0,99;3,87;-0,53;1,68;-41,61;-17,41;-36,89;0,42;0,58;0,40;-6,51;;21.445.795,59;4,05;-1,69;0,00;1.093.931.604,60
MELK3;5,95;0,11;22,77;1,06;0,67;22,46;10,28;8,83;19,57;9,71;-9,59;-0,52;2,01;1,12;-5,88;3,10;4,65;2,95;3,90;0,63;0,34;0,33;;;4.925.656,85;5,59;0,26;0,33;1.214.540.951,44
MERC3;26,50;;55,24;1,92;1,67;80,07;23,18;16,04;38,22;29,38;;;8,86;4,41;-2,84;11,96;3,47;3,02;;0,87;0,13;0,19;-30,32;;18.578,23;13,82;0,48;-3,87;366.855.866,50
MERC4;12,40;3,98;25,85;0,90;0,78;80,07;23,18;16,04;17,88;29,38;;;4,15;2,07;-1,33;11,96;3,47;3,02;;0,87;0,13;0,19;-30,32;;21.970,42;13,82;0,48;-1,81;366.855.866,50
MGEL3;19,13;;2,49;-0,27;0,24;15,21;16,06;7,38;1,14;8,31;7,08;;0,18;0,60;-0,71;2,42;-10,68;9,47;26,48;-0,89;1,89;1,28;5,03;;;-71,91;7,68;-0,02;119.848.448,68
MGEL4;21,61;;2,81;-0,30;0,27;15,21;16,06;7,38;1,29;8,31;7,08;;0,21;0,68;-0,81;2,42;-10,68;9,47;26,48;-0,89;1,89;1,28;5,03;;386.239,50;-71,91;7,68;-0,02;119.848.448,68
MGLU3;21,83;0,30;228,36;19,46;6,26;25,38;3,68;1,92;119,49;118,36;0,24;0,04;4,39;37,75;-17,71;1,34;8,52;2,74;12,37;0,32;0,68;1,42;26,58;;432.124.818,74;1,12;0,10;-9,32;139.856.905.768,96
MILS3;8,47;0,28;585,02;1,92;1,42;42,21;5,78;0,68;68,85;64,56;-4,53;-0,13;3,98;4,96;-2,37;3,54;0,33;0,24;1,12;0,74;0,26;0,36;-2,55;;13.322.808,59;4,39;0,01;-5,32;2.135.869.143,10
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;6.294.058,38;-129,88;-6,46;0,03;90.834.562,00
MNDL3;58,09;;32,64;-1,02;0,13;34,46;10,96;0,79;2,34;5,95;3,61;;0,26;-0,23;-0,18;0,35;-3,14;0,39;64,18;-0,12;1,12;0,49;4,94;;127.836,92;-56,71;1,78;-0,24;144.078.303,40
MNPR3;13,69;;13,46;-0,26;0,39;26,85;12,00;2,67;2,99;2,54;-0,32;;0,36;-0,24;-0,70;0,22;-1,96;2,87;-6,35;-1,47;2,47;1,08;4,62;;859.415,74;-51,91;1,02;-0,10;92.869.308,00
MOAR3;310,01;3,61;17,73;4,01;2,33;-1,59;226,69;195,51;15,29;14,39;-0,90;-0,23;34,66;7,47;-4,03;3,80;22,61;13,12;9,43;0,58;0,42;0,07;94,65;;54.034,11;77,34;17,49;-0,03;3.798.001.022,21
MODL11;18,61;0,35;210,59;7,10;0,77;274,79;60,62;31,44;109,22;110,22;;;66,21;;-1,56;;3,37;0,37;;0,11;0,89;0,01;;;16.566.386,37;2,61;0,09;;4.387.166.000,00
MODL3;7,41;0,29;251,07;8,46;0,92;274,79;60,62;31,44;130,22;110,22;;;78,93;;-1,86;;3,37;0,37;;0,11;0,89;0,01;;;866.624,81;0,87;0,03;;4.387.166.000,00
MODL4;5,67;0,38;193,08;6,51;0,71;274,79;60,62;31,44;100,14;110,22;;;60,70;;-1,43;;3,37;0,37;;0,11;0,89;0,01;;;1.389.865,92;0,87;0,03;;4.387.166.000,00
MOSI3;17,91;0,00;43,91;3,40;3,11;91,66;21,49;21,48;43,90;33,24;-10,58;-0,82;9,43;4,12;-19,05;10,25;7,74;7,08;6,95;0,91;0,09;0,33;;;20.106.578,85;5,24;0,41;;2.253.404.884,00
MOVI3;20,57;1,56;18,38;2,60;0,47;26,09;17,39;8,58;9,07;18,06;9,01;2,59;1,58;3,12;-0,66;2,08;14,17;2,55;4,64;0,18;0,82;0,30;27,48;10,21;44.626.378,63;7,86;1,11;0,05;6.106.956.316,02
MRFG3;19,02;1,07;3,63;5,81;0,32;17,26;11,56;5,22;1,64;3,88;2,24;7,95;0,19;3,01;-0,59;1,31;160,09;8,91;21,94;0,06;0,90;1,71;28,12;;148.578.090,59;3,26;5,23;0,00;13.437.777.656,57
MRSA3B;36,90;0,78;21,00;2,86;1,18;34,41;31,20;15,33;10,32;12,24;1,49;0,41;3,22;-37,78;-1,36;0,81;13,61;5,61;12,80;0,41;0,59;0,37;2,59;7,78;9.943,60;12,91;1,76;0,21;13.060.152.191,07
MRSA5B;40,29;0,79;22,93;3,12;1,29;34,41;31,20;15,33;11,27;12,24;1,49;0,41;3,52;-41,25;-1,49;0,81;13,61;5,61;12,80;0,41;0,59;0,37;2,59;7,78;38.640,00;12,91;1,76;0,23;13.060.152.191,07
MRSA6B;29,31;1,08;16,68;2,27;0,94;34,41;31,20;15,33;8,20;12,24;1,49;0,41;2,56;-30,01;-1,08;0,81;13,61;5,61;12,80;0,41;0,59;0,37;2,59;7,78;5.801,00;12,91;1,76;0,16;13.060.152.191,07
MRVE3;15,90;5,35;13,14;1,33;0,41;28,13;10,76;8,65;10,56;15,48;5,01;0,63;1,14;1,62;-0,77;2,16;10,14;3,10;5,39;0,31;0,68;0,36;6,89;0,85;53.339.415,37;11,89;1,21;-3,38;7.585.966.768,43
MSPA3;48,00;;-6,47;0,37;0,22;23,35;-56,65;-44,35;-5,06;-5,93;-0,79;0,06;2,87;9,24;-0,23;1,57;-5,79;-3,39;-8,41;0,59;0,41;0,08;-2,17;;13.800,00;128,29;-7,42;-0,55;312.225.541,76
MSPA4;54,19;;-7,30;0,42;0,25;23,35;-56,65;-44,35;-5,72;-5,93;-0,79;0,06;3,24;10,43;-0,26;1,57;-5,79;-3,39;-8,41;0,59;0,41;0,08;-2,17;;16.486,00;128,29;-7,42;-0,62;312.225.541,76
MSRO3;702,50;;7.674,04;349,51;72,02;32,64;17,43;2,16;951,96;959,31;7,35;2,70;165,90;-654,25;-93,92;0,68;4,55;0,94;7,92;0,21;0,79;0,43;14,18;;;2,01;0,09;13,94;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;8,63;2,72;2,71;0,00;30,00;27,05;2,00;0,00;0,00;0,00;0,71;7,38;1,69;-0,60;0,23;0,77;0,62;0,14;;;159,60;11,78;0,00;8.400.380,16
MTIG4;52,21;;4,43;0,33;0,07;8,63;2,72;2,71;4,42;30,00;27,05;2,00;0,12;-0,53;-0,11;0,71;7,38;1,69;-0,60;0,23;0,77;0,62;0,14;;17.089,50;159,60;11,78;-0,06;8.400.380,16
MTRE3;11,69;3,83;28,85;1,24;0,93;34,19;8,85;9,54;31,11;14,20;-16,64;-0,66;2,75;1,49;-4,90;4,29;4,30;3,22;3,00;0,75;0,25;0,34;;;9.573.569,26;9,41;0,40;0,26;1.223.814.667,40
MTSA3;64,50;3,08;8,77;2,05;1,42;30,38;18,82;16,54;7,71;5,78;-0,74;-0,20;1,45;2,83;-6,38;2,83;23,32;16,23;13,16;0,70;0,30;0,98;10,62;28,09;9.450,00;31,53;7,35;0,02;498.245.903,00
MTSA4;46,55;4,71;6,33;1,48;1,03;30,38;18,82;16,54;5,56;5,78;-0,74;-0,20;1,05;2,05;-4,60;2,83;23,32;16,23;13,16;0,70;0,30;0,98;10,62;28,09;148.105,48;31,53;7,35;0,02;498.245.903,00
MULT3;22,84;2,00;16,44;2,18;1,30;73,82;92,51;81,47;14,48;16,41;2,05;0,31;13,40;22,43;-1,57;1,51;13,27;7,91;9,57;0,60;0,40;0,10;0,31;21,64;166.501.969,74;10,45;1,39;0,33;13.577.195.775,00
MWET3;40,00;;2,74;-0,46;0,43;12,01;31,41;19,02;1,66;2,38;0,90;;0,52;-1,05;-0,59;0,40;-16,76;15,83;-29,76;-0,94;1,95;0,83;-0,73;;7.813,44;-87,29;14,63;-0,02;73.539.307,20
MWET4;30,38;;2,15;-0,36;0,34;12,01;31,41;19,02;1,30;2,38;0,90;;0,41;-0,82;-0,47;0,40;-16,76;15,83;-29,76;-0,94;1,95;0,83;-0,73;;411.189,78;-87,29;14,63;-0,01;73.539.307,20
MYPK3;15,61;;-5,32;0,62;0,18;8,18;-0,49;-4,65;-50,71;-137,05;-86,08;1,06;0,25;-28,08;-0,31;0,99;-11,71;-3,29;-1,34;0,28;0,70;0,71;5,05;;28.779.256,19;24,97;-2,92;0,02;2.402.637.363,63
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;;23,30;5,46;-0,34;508.315.292,42
NEMO3;0,00;;0,00;0,00;0,00;41,33;33,05;-0,10;0,00;6,22;6,22;52,52;0,00;0,00;0,00;2,08;-2,67;-0,03;11,38;0,01;0,96;0,31;24,40;;;7,32;-0,20;0,00;0,00
NEMO5;52,97;;-271,37;7,23;0,09;41,33;33,05;-0,10;0,86;6,22;6,22;52,52;0,28;0,94;-0,11;2,08;-2,67;-0,03;11,38;0,01;0,96;0,31;24,40;;;7,32;-0,20;2,74;0,00
NEMO6;0,00;;0,00;0,00;0,00;41,33;33,05;-0,10;0,00;6,22;6,22;52,52;0,00;0,00;0,00;2,08;-2,67;-0,03;11,38;0,01;0,96;0,31;24,40;;;7,32;-0,20;0,00;0,00
NEOE3;17,32;3,04;6,49;0,96;0,29;23,97;16,39;9,51;3,76;8,57;4,79;1,22;0,62;5,71;-0,37;1,33;14,80;4,48;8,38;0,30;0,69;0,47;16,97;50,84;34.471.283,15;18,03;2,67;0,16;21.107.934.142,72
NGRD3;6,98;0,18;104,96;3,58;2,40;65,05;16,52;7,16;45,51;38,90;-6,55;-0,52;7,52;5,07;-6,08;4,63;3,41;2,29;4,19;0,67;0,33;0,32;;;22.227.228,41;1,94;0,07;1,77;1.653.929.946,90
NINJ3;20,90;;-196,19;36,15;22,07;92,19;-19,85;-20,32;-200,84;-192,63;6,95;-1,25;39,86;37,62;-916,59;2,51;-18,43;-11,25;-18,00;0,61;0,39;0,55;;;7.611.174,07;0,57;-0,11;;1.035.631.520,06
NORD3;18,40;;-137,98;-0,87;7,04;90,78;106,82;-54,27;70,10;91,92;21,44;;74,88;-2,61;-7,58;0,03;-0,63;-5,10;-1,69;-8,10;9,10;0,09;;;17.335,20;-21,18;-0,13;0,00;122.497.491,00
NRTQ3;0,00;;0,00;0,00;0,00;32,92;22,00;14,48;0,00;-0,40;-0,40;-0,13;0,00;0,00;0,00;2,65;20,75;13,56;21,50;0,65;0,35;0,94;9,55;6,53;;13,79;2,86;0,00;0,00
NTCO3;59,97;;5.330,17;2,87;1,33;64,81;3,67;0,04;57,73;62,54;5,22;0,26;2,12;30,10;-1,87;1,18;0,05;0,02;2,70;0,46;0,54;0,63;36,13;;411.723.980,85;20,84;0,01;-52,12;81.676.913.383,56
NUTR3;260,00;;10,87;1,99;0,48;17,63;6,76;3,59;5,78;7,16;1,38;0,48;0,39;1,46;-1,11;2,31;18,34;4,37;19,60;0,24;0,76;1,22;16,61;;26.000,00;130,45;23,92;-0,12;33.265.440,00
ODER4;1,60;10,47;0,14;0,06;0,03;34,42;24,97;20,84;0,12;0,68;0,56;0,29;0,03;0,08;-0,12;1,89;42,76;20,98;22,45;0,49;0,51;1,01;8,36;;37.500,00;26,23;11,22;0,00;18.059.369,60
ODPV3;12,57;6,09;16,90;5,15;3,28;61,88;32,09;22,40;11,79;10,28;-1,50;-0,65;3,78;12,11;-7,19;1,99;30,46;19,42;29,87;0,64;0,36;0,87;7,15;10,22;11.416.198,93;2,44;0,74;0,34;6.657.123.743,76
OFSA3;34,30;1,79;18,23;3,24;1,66;51,58;15,28;12,88;15,37;16,52;1,26;0,27;2,35;4,24;-4,27;2,80;17,75;9,13;11,73;0,51;0,49;0,71;6,45;5,33;1.275.001,70;10,59;1,88;0,17;1.834.266.204,00
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;1,53;;-1,25;1,93;0,13;18,92;-27,40;-107,58;-4,91;-18,58;-13,61;5,34;1,34;0,77;-0,24;1,51;-154,18;-10,09;-16,28;0,07;0,94;0,09;-19,43;;102.888.456,96;0,79;-1,22;0,02;9.217.188.175,41
OIBR4;2,22;;-1,81;2,80;0,18;18,92;-27,40;-107,58;-7,12;-18,58;-13,61;5,34;1,95;1,12;-0,35;1,51;-154,18;-10,09;-16,28;0,07;0,94;0,09;-19,43;;3.431.102,67;0,79;-1,22;0,03;9.217.188.175,41
OMGE3;37,88;;676,03;2,04;0,67;39,64;43,24;0,86;13,42;22,77;9,32;1,42;5,80;5,80;-0,81;3,14;0,30;0,10;4,84;0,33;0,66;0,12;50,40;62,86;23.686.189,56;18,56;0,06;-0,36;7.438.566.106,50
OPCT3;8,58;;-71,50;1,87;0,90;15,61;6,23;-3,78;43,35;42,43;-0,31;-0,01;2,70;2,46;-1,89;3,35;-2,62;-1,26;1,42;0,48;0,52;0,33;;;4.750.321,33;4,59;-0,12;-0,36;1.695.657.017,92
ORVR3;29,63;;-48,25;5,68;2,06;36,44;15,18;-11,31;35,94;35,83;-0,02;0,00;5,46;7,52;-4,08;2,24;-11,78;-4,27;4,93;0,36;0,62;0,38;;;10.049.393,63;5,21;-0,61;-0,10;2.112.061.113,20
OSXB3;10,26;;-0,04;-0,01;0,02;96,20;-4.680,14;-6.925,42;-0,05;-7,78;-7,72;;2,57;-0,06;-0,02;0,03;-15,68;-58,41;60,57;-3,73;4,73;0,01;-44,40;;384.827,93;-1.763,25;-276,42;0,00;32.739.595,20
PARD3;20,80;1,61;16,87;3,59;1,37;27,99;15,19;9,67;10,74;11,22;0,49;0,16;1,63;7,87;-2,41;1,67;21,29;8,10;16,77;0,38;0,62;0,84;14,12;8,50;7.305.673,15;5,77;1,23;1,54;2.708.637.344,60
PATI3;102,50;2,49;10,77;2,73;1,25;20,71;15,29;9,91;6,98;7,12;0,16;0,06;1,07;2,46;-7,29;2,60;25,34;11,63;16,91;0,46;0,54;1,17;17,73;75,16;36.191,07;37,56;9,52;0,15;1.868.503.141,50
PATI4;97,20;5,32;10,21;2,59;1,19;20,71;15,29;9,91;6,62;7,12;0,16;0,06;1,01;2,33;-6,92;2,60;25,34;11,63;16,91;0,46;0,54;1,17;17,73;75,16;22.927,63;37,56;9,52;0,15;1.868.503.141,50
PCAR3;37,47;5,82;4,16;0,72;0,20;29,16;6,00;5,50;3,81;5,62;1,83;0,35;0,23;-4,85;-0,28;0,87;17,29;4,84;7,96;0,28;0,66;0,88;6,62;;123.950.011,15;52,09;9,01;0,01;9.994.852.165,41
PCAR4;72,11;;8,01;1,38;0,39;29,16;6,00;5,50;7,34;5,62;1,83;0,35;0,44;-9,34;-0,53;0,87;17,29;4,84;7,96;0,28;0,66;0,88;6,62;;;52,09;9,01;0,02;9.994.852.165,41
PDGR3;5,70;;-0,64;-0,06;0,19;34,05;-130,63;-196,66;-0,96;-4,41;-3,47;;1,25;-0,14;-0,89;0,36;-9,03;-30,18;10,00;-3,34;4,38;0,15;-35,22;;1.603.518,89;-98,67;-8,91;0,02;310.979.351,78
PDTC3;6,38;;29,13;4,87;1,33;36,43;10,49;10,17;28,23;29,38;1,19;0,21;2,96;3,85;-5,79;1,82;16,71;4,57;9,30;0,27;0,73;0,45;173,12;;2.124.972,30;1,31;0,22;0,13;500.509.590,02
PEAB3;72,00;42,15;1,94;1,63;1,47;36,48;739,71;494,78;1,30;0,87;-0,36;-0,46;9,59;3,42;-2,67;24,55;84,06;75,91;81,61;0,90;0,10;0,15;-8,83;78,06;19.205,17;44,18;37,13;0,00;880.244.043,00
PEAB4;65,00;51,35;1,75;1,47;1,33;36,48;739,71;494,78;1,17;0,87;-0,36;-0,46;8,66;3,09;-2,41;24,55;84,06;75,91;81,61;0,90;0,10;0,15;-8,83;78,06;15.702,27;44,18;37,13;0,00;880.244.043,00
PETR3;28,34;3,64;6,51;1,18;0,37;48,23;45,61;20,09;2,87;5,39;2,58;1,06;1,31;12,53;-0,44;1,24;18,12;5,69;16,06;0,31;0,68;0,28;-3,29;;624.590.111,22;24,03;4,35;-0,01;362.776.974.776,98
PETR4;27,47;2,89;6,31;1,14;0,36;48,23;45,61;20,09;2,78;5,39;2,58;1,06;1,27;12,14;-0,42;1,24;18,12;5,69;16,06;0,31;0,68;0,28;-3,29;;1.904.457.097,52;24,03;4,35;-0,01;362.776.974.776,98
PETZ3;24,49;0,22;191,02;17,64;4,92;48,33;7,51;3,16;80,36;79,78;0,31;0,07;6,03;53,96;-8,76;1,26;9,24;2,58;11,37;0,28;0,72;0,82;;;69.279.477,04;1,38;0,13;8,07;9.499.127.783,78
PFRM3;6,24;;12,76;0,73;0,19;13,96;2,05;1,08;6,74;9,92;3,19;0,35;0,14;0,91;-0,59;1,43;5,73;1,47;4,10;0,26;0,65;1,35;9,61;;3.064.938,70;8,52;0,49;0,07;768.877.320,33
